Year,Month,Longitude,Latitude
2017.0,5.0,118.35279101,-44.50372793
2012.0,6.0,-99.35545558,53.732935444
2010.0,6.0,-148.1003914616,-38.0223051306
2015.0,11.0,137.521733945,-77.127609206
2011.0,10.0,-50.599515,-34.404477
2011.0,5.0,-160.2999064,-42.7038337
2012.0,1.0,-160.789274,-29.356292
2019.0,8.0,-2.13677,-9.06866
2013.0,6.0,-69.36077138,66.16409944
2010.0,5.0,-10.342101184,58.9179102381
2019.0,7.0,153.0701284787,-4.5755278805
2014.0,5.0,-106.7484939,-40.1357694
2012.0,12.0,95.753309855,-88.259117324
2017.0,3.0,156.4562592,-50.4879446
2019.0,6.0,-117.85975,34.73132
2019.0,6.0,-29.1675965521,24.1809902649
2014.0,8.0,-120.07484489,39.90359363
2012.0,9.0,-145.1144135,58.82708011
2014.0,11.0,152.513429,82.69887
2014.0,6.0,80.7381144,-29.8610697
2020.0,12.0,150.9662302398,-55.2997409134
2020.0,3.0,-101.7883,34.42515
2019.0,10.0,-35.73673,5.0722
2015.0,12.0,-133.4227,-22.5522
2017.0,7.0,-1.359531881,-57.3398680958
2020.0,4.0,-50.0592,28.8544
2021.0,11.0,4.2617048,77.4228124
2016.0,12.0,-90.792587,9.178859
2013.0,12.0,34.694950692,79.841091045
2015.0,8.0,-149.38669,36.29776
2017.0,12.0,-40.681577074,43.607448304
2016.0,9.0,-79.6165055061,50.280418145
2017.0,9.0,86.276842489,-82.7614854814
2018.0,5.0,-71.0611,-31.7952
2018.0,9.0,62.3472388,-9.9501346
2019.0,12.0,173.53563,28.97532
2019.0,3.0,-44.0628452377,-12.7255398237
2010.0,9.0,79.344583319,-0.932223401
2010.0,5.0,133.57693589,5.7544088
2017.0,8.0,-37.1923281708,50.3922586327
2013.0,6.0,125.0746509634,8.9044242585
2013.0,8.0,-47.91600253,44.44871759
2011.0,9.0,-84.7858742,65.7009728
2010.0,6.0,-73.6773737362,-32.755292982
2020.0,2.0,-0.563997,85.4752948
2012.0,3.0,-135.68315212,85.18855646
2021.0,11.0,-84.9155,17.324
2011.0,7.0,13.9184,50.932
2018.0,1.0,-107.1034421697,84.3295218223
2019.0,4.0,59.7426,84.4945
2015.0,6.0,73.820068806,3.862639121
2011.0,6.0,79.425727,47.5391
2018.0,2.0,9.499762,84.889547
2010.0,7.0,140.9924,-35.5204
2012.0,9.0,-156.33287,13.223
2015.0,8.0,-120.66366359,52.99548374
2014.0,7.0,98.479551,-79.702004
2020.0,1.0,-163.43366,89.36324
2018.0,1.0,-32.7446067143,3.5241877721
2011.0,8.0,160.55015,16.78786
2019.0,4.0,-154.0816,-58.1902
2019.0,10.0,81.6079973551,-72.6296618756
2014.0,7.0,138.375532,-78.406303
2021.0,9.0,71.3339,-28.2344
2019.0,7.0,70.7811717,-47.8474249
2010.0,3.0,95.8002108016,52.9695251778
2017.0,8.0,40.1692784,-44.5064578
2015.0,9.0,-160.3167,25.0577
2017.0,8.0,134.2930523,-84.5040314
2017.0,12.0,89.6165766,17.6576241
2014.0,1.0,40.457742,82.855511
2013.0,3.0,168.44787,66.9731
2012.0,4.0,42.33606,81.73715
2012.0,11.0,87.7907220617,46.0825108454
2010.0,11.0,101.6547,-48.6171
2019.0,12.0,-4.31890157,-33.41376744
2015.0,3.0,156.4310077681,46.5655581498
2014.0,8.0,92.5623401546,35.0959457905
2012.0,4.0,-138.3396723869,16.2196986073
2017.0,12.0,-30.2265113693,17.0336387205
2014.0,5.0,-124.1560827,19.9370104
2016.0,11.0,-104.33892,88.296
2010.0,9.0,134.72212,39.13703
2019.0,11.0,2.0873085322,-17.8004841469
2017.0,3.0,-90.58806125,43.93253942
2010.0,5.0,-65.2685817171,10.9532455383
2011.0,11.0,95.11065231,-87.47138447
2017.0,11.0,134.1896831,28.0768248
2014.0,12.0,-114.0390987,49.195632
2016.0,3.0,77.4400946289,79.6116783048
2013.0,10.0,-80.9558173,82.8113905
2017.0,7.0,144.93690605,-9.84626416
2012.0,4.0,-88.95047,-23.397619
2015.0,4.0,-105.2006,83.9372
2016.0,3.0,55.56928,-64.96185
2019.0,6.0,168.4731,-40.6569
2018.0,12.0,-81.299,-54.6999
2018.0,1.0,87.293152,46.5958923
2018.0,12.0,-159.751557,-3.934022
2017.0,12.0,146.94159,-67.09925
2021.0,4.0,-122.96294,-58.84893
2017.0,11.0,-31.3796556,-45.07771248
2019.0,10.0,-67.223,-28.6851
2012.0,5.0,108.46484,-30.95918
2018.0,2.0,46.68113,58.62264
2015.0,3.0,132.20446546,-69.60956103
2020.0,12.0,174.9386555069,-24.4312030392
2017.0,2.0,-52.13064,84.32614
2019.0,4.0,1.1487562841,-12.1272213658
2010.0,1.0,-139.08118591,11.54792049
2020.0,3.0,-124.011067214,-64.885732922
2016.0,8.0,104.8608961123,-61.9033800333
2020.0,3.0,-165.91308182,68.792896294
2016.0,8.0,-99.9922,-4.497
2013.0,5.0,-149.6026726,47.4341285
2016.0,7.0,17.381079,-65.409735
2013.0,8.0,59.6383186825,85.3632204372
2014.0,7.0,-80.5489,81.7432
2017.0,11.0,178.14205786,-73.52582353
2011.0,5.0,63.35013826,17.77048882
2017.0,6.0,131.2255,10.4823
2014.0,11.0,179.5107,60.812
2013.0,7.0,72.3946236743,-6.6664287719
2010.0,4.0,-146.5871686979,-4.2862825762
2011.0,8.0,-98.958686,-11.167697
2011.0,8.0,126.92277,-6.70899
2020.0,6.0,-1.33555,-57.70034
2012.0,12.0,36.153502,70.17118
2015.0,1.0,159.2799829956,-56.4334229572
2014.0,1.0,15.349053,6.675462
2010.0,2.0,-111.0006419431,30.7628291362
2018.0,12.0,-176.822074557,64.682882096
2016.0,9.0,-146.710776123,47.4925079861
2013.0,11.0,-125.59836644,48.31889689
2010.0,8.0,42.822214163,-53.395544415
2016.0,4.0,-85.336816,-8.669585
2014.0,12.0,-98.950629,72.847165
2018.0,4.0,-2.18557,-7.81015
2018.0,8.0,-7.9449435907,1.2494454947
2011.0,12.0,-90.7982,-18.2404
2015.0,12.0,-101.1178,41.4101
2010.0,9.0,-29.964119748,-17.2753954471
2017.0,6.0,158.79513,-34.7888
2012.0,1.0,35.9921912,-40.5446757
2015.0,4.0,-11.6153303,7.7934023
2015.0,5.0,41.10433,54.11375
2010.0,9.0,141.12213,-30.07351
2011.0,12.0,-151.86760372,33.51351017
2015.0,9.0,45.9428788,-6.037325
2010.0,12.0,-124.26021948,81.82252975
2018.0,6.0,-150.4377,9.05845
2011.0,5.0,-126.132419445,46.856617149
2018.0,6.0,-149.6427,70.01546
2013.0,10.0,-150.340621341,47.00634651
2016.0,11.0,-25.58,-45.2834
2010.0,6.0,-19.993766,-41.965655
2019.0,7.0,-47.33964,-2.96725
2017.0,3.0,-179.9447965,24.9523188
2011.0,11.0,-142.816155,-70.754777
2010.0,5.0,-167.0397570844,-39.2700891159
2012.0,9.0,88.8313,-22.2872
2015.0,12.0,57.343712334,-66.575405521
2012.0,9.0,-66.551462,-59.078216
2013.0,1.0,-120.57886,-28.48657
2015.0,6.0,177.160291,34.390275
2010.0,10.0,128.016412,13.80161
2014.0,4.0,150.29187,-69.88138
2011.0,12.0,55.0917069952,81.7178457739
2019.0,12.0,-146.08335681,53.77020858
2015.0,11.0,-48.33124,52.03303
2020.0,10.0,-109.855983,-43.702326
2013.0,9.0,139.5119818817,-89.8882309982
2014.0,11.0,-72.856939,-18.510357
2014.0,9.0,35.4128,-76.1642
2013.0,7.0,70.77629,-68.59983
2011.0,6.0,-155.14469,-45.50606
2017.0,12.0,-70.2373277781,82.8370445935
2018.0,5.0,33.5385,85.3237
2012.0,7.0,-94.8422573,83.99018219
2014.0,9.0,66.31051,-72.0512
2017.0,6.0,-106.9925383,60.4694977
2018.0,6.0,121.839731,79.359498
2020.0,7.0,6.150071395,-73.188407342
2015.0,2.0,-54.795284,22.855762
2019.0,7.0,85.36960409,7.27976114
2013.0,10.0,20.647376,-55.458464
2010.0,7.0,110.7599502,83.58267103
2010.0,7.0,15.259905,-8.169052
2010.0,3.0,155.2407,58.5287
2021.0,3.0,-148.740946,64.778694
2012.0,6.0,-15.507221,-71.455638
2020.0,2.0,81.8989335,-63.4218607
2012.0,8.0,38.53747198,41.43693702
2012.0,5.0,-118.2564,74.8014
2011.0,9.0,-29.7858041734,34.003036358
2016.0,2.0,167.859035,28.76965
2012.0,9.0,-41.56858,-49.23974
2017.0,10.0,-2.02408188,-19.50432085
2018.0,1.0,-37.84688917,-29.488674909
2021.0,2.0,-29.44894,55.81547
2018.0,6.0,-21.12876407,22.930214878
2010.0,12.0,163.6351956,-58.1713345
2019.0,1.0,99.427581,-57.695558
2010.0,2.0,21.09267606,-81.43947152
2010.0,7.0,67.0364273622,59.2133025345
2010.0,12.0,-78.9036,15.399
2011.0,3.0,20.975852,-11.557533
2014.0,11.0,8.7734,41.3168
2011.0,11.0,3.247168,-84.811787
2010.0,12.0,125.817532,-18.412834
2016.0,9.0,7.54400883,-80.89892042
2019.0,8.0,177.5484772,-72.9311964
2013.0,2.0,126.423914,83.193343
2014.0,8.0,-178.40055081,86.85953967
2011.0,10.0,-5.314081,25.203494
2012.0,3.0,165.0300517694,87.3319164495
2010.0,3.0,2.15623,-41.59805
2015.0,12.0,-175.890154461,51.229214439
2019.0,8.0,-157.88136,-52.94052
2018.0,1.0,-120.180284898,15.260226408
2018.0,7.0,85.50980471,-31.76052502
2016.0,8.0,76.997412342,29.701655122
2013.0,1.0,65.315735,-0.1498411
2010.0,7.0,65.81565,1.36181
2012.0,5.0,14.815318,86.710266
2011.0,8.0,97.72073085,-33.86083141
2017.0,6.0,-155.229713083,66.7313460361
2021.0,3.0,167.970173,42.057863
2018.0,4.0,-51.581093015,-3.27496719
2015.0,6.0,24.5095,35.9731
2014.0,9.0,30.008365,39.400362
2013.0,10.0,-66.1208003,-25.80066185
2010.0,3.0,163.09723997,-2.799307309
2010.0,3.0,166.768348,78.169211
2014.0,2.0,21.082,40.486
2019.0,5.0,160.115663,-20.025094
2019.0,8.0,-9.0958822,13.7463987
2010.0,12.0,123.991706912,2.941330129
2013.0,7.0,130.6842938,-32.856547
2011.0,9.0,-167.0509804828,-27.2619542234
2017.0,5.0,4.888163,79.448421
2020.0,8.0,172.18522,-43.85263
2016.0,4.0,-82.221111,-38.20176
2021.0,5.0,10.938358,-69.0718743
2010.0,2.0,126.0882973,24.1452818
2013.0,11.0,-71.561678,51.209842
2015.0,9.0,-48.509472,89.082413
2013.0,7.0,35.1079060758,32.1224318537
2017.0,1.0,119.90483362,-54.91105931
2015.0,5.0,152.818273074,2.027814844
2016.0,3.0,176.06790231,-8.85156388
2020.0,5.0,153.837600711,30.805000382
2011.0,8.0,169.640700485,14.651293968
2016.0,6.0,-20.4961307241,36.6315678949
2014.0,9.0,165.307110835,-46.360218314
2017.0,3.0,-42.1510556,65.2449313
2014.0,10.0,141.00835733,-85.6398974
2014.0,2.0,-59.9662,-78.3335
2011.0,8.0,119.9633149,6.9728437
2014.0,7.0,-65.2363,-14.3871
2013.0,6.0,-36.314646,-31.5113006
2021.0,2.0,-112.35764,5.042646
2016.0,12.0,37.9820368,-0.4406931
2021.0,9.0,-64.0925755086,53.3794676122
2020.0,8.0,133.6303216543,-60.5152729621
2012.0,4.0,-48.332367,-57.733015
2015.0,1.0,-37.271209139,-62.88214686
2021.0,12.0,-65.06961302,8.105514518
2012.0,9.0,101.3928935,27.1137622
2021.0,1.0,55.719733,50.710156
2015.0,1.0,-54.726209959,-16.3708787
2013.0,9.0,-94.135184419,-47.963820283
2010.0,1.0,162.1773942,-73.2170754
2020.0,6.0,163.8990387,-51.5955211
2014.0,12.0,103.0615,63.93249
2011.0,9.0,86.023386724,-12.6477920173
2010.0,8.0,-28.9555942,59.7103734
2017.0,5.0,-116.30186396,-34.38045582
2012.0,1.0,-57.35463,-59.86728
2018.0,1.0,91.27422,77.96641
2021.0,1.0,4.56181967,89.229782909
2021.0,9.0,-112.511514965,-37.573265745
2019.0,10.0,156.4023,15.8635
2020.0,9.0,-128.7532025753,-70.6032056834
2011.0,3.0,126.826702977,-43.449292533
2016.0,10.0,-174.941,2.2253
2010.0,8.0,157.57457,31.58366
2019.0,8.0,-17.567077217,62.225628873
2012.0,5.0,167.4534761007,-60.0059706309
2014.0,1.0,-47.02608,29.07457
2019.0,7.0,45.9554551808,-36.8019555146
2019.0,1.0,-23.8458669156,66.8357862106
2017.0,6.0,56.2256,-14.88
2010.0,2.0,172.9074182562,70.8651540902
2019.0,1.0,-170.5896463164,-8.206029783
2020.0,1.0,159.166408,72.104058
2018.0,2.0,-150.73361815,-33.12995217
2018.0,2.0,-53.85569806,-23.66638486
2016.0,7.0,-64.8124,19.1586
2014.0,1.0,153.56782,85.83216
2021.0,7.0,-168.2853334305,-2.2913734299
2021.0,2.0,-64.5219613,65.4580921
2016.0,11.0,-94.16440005,-56.88971421
2019.0,2.0,-100.059815,-72.12495
2021.0,10.0,6.773153,-66.979504
2015.0,5.0,42.2523,18.5879
2011.0,10.0,76.11838,-36.10844
2018.0,6.0,-101.77144941,52.01848501
2014.0,1.0,177.1786087,24.7644351
2015.0,3.0,-81.1394,41.8354
2017.0,9.0,-113.37096,50.65083
2011.0,10.0,-130.48564673,45.044406632
2019.0,6.0,77.03233138,14.63453404
2012.0,1.0,-10.72793,-76.153981
2015.0,7.0,-98.246134512,37.853251186
2012.0,4.0,86.760525,-5.833808
2016.0,4.0,-117.02641,-81.02471
2014.0,11.0,-81.48755,-19.02112
2017.0,12.0,-10.3014759032,-42.9576280968
2015.0,2.0,-86.7629,40.9591
2014.0,7.0,-119.04924849,-34.903305409
2017.0,12.0,-42.66131844,-67.06016342
2016.0,6.0,-7.890561195,83.767569136
2012.0,1.0,75.297,28.4215
2010.0,6.0,-86.9592750258,2.2769100619
2012.0,9.0,37.6773893,-48.6378275
2016.0,12.0,29.26013,8.50071
2021.0,4.0,-21.0530932127,-84.2342253456
2010.0,6.0,20.134577979,-9.501348432
2015.0,12.0,-8.0017,61.4809
2021.0,11.0,106.7247960269,28.4810088746
2012.0,10.0,174.740671995,-20.53575119
2015.0,7.0,19.4043462,50.0148314
2020.0,10.0,147.77482,3.00005
2017.0,10.0,-113.370885979,-54.352114691
2021.0,2.0,50.97980559,64.1844999908
2014.0,12.0,-119.0643331,4.672646
2019.0,2.0,-15.8642152,26.8435027
2013.0,8.0,-157.0114371,77.0598959
2021.0,5.0,41.90623876,-36.51957421
2019.0,7.0,-40.72142,65.29875
2019.0,10.0,-74.7691717793,21.7897275002
2016.0,11.0,86.69382048,11.11721025
2018.0,3.0,-144.0324,-68.97166
2016.0,3.0,167.11755,-52.13782
2010.0,11.0,-34.1198041,-61.2738024
2014.0,4.0,133.43647854,-33.55106394
2012.0,2.0,32.1314112,88.344098
2021.0,2.0,-114.6623558,-23.4786669
2010.0,1.0,101.3935329,22.4277255
2019.0,6.0,-20.54842,41.92931
2015.0,6.0,-168.052,-8.9526
2017.0,4.0,98.8045501073,-72.9626227025
2014.0,4.0,93.6988327,-21.7109219
2013.0,7.0,-86.5145,72.8936
2021.0,7.0,-69.434055,-78.490819
2012.0,6.0,167.18775,19.83401
2017.0,6.0,47.80914394,-65.22757528
2015.0,7.0,-98.3263,31.59938
2019.0,5.0,161.39718997,-17.511221321
2013.0,8.0,-50.46561463,-56.86475135
2010.0,10.0,39.40041,74.06398
2018.0,6.0,-152.5002752891,-14.6630070676
2020.0,5.0,-85.44236623,-76.11147295
2013.0,8.0,132.050797868,13.844873543
2012.0,9.0,116.098846936,58.373596916
2015.0,4.0,-151.636461,-57.26757
2020.0,5.0,-162.729355,19.323749
2016.0,6.0,43.95215,0.56192
2012.0,4.0,40.931473,-73.700392
2010.0,4.0,117.040955725,29.4849509121
2014.0,9.0,155.63842874,68.59900442
2020.0,9.0,-166.962614181,69.439644982
2021.0,12.0,-57.9751778,6.8696302
2018.0,2.0,-70.3905141,-27.9370257
2018.0,5.0,110.15406505,-39.44102307
2012.0,9.0,-26.77962498,-89.82842371
2016.0,5.0,152.9168943,10.8222829
2010.0,3.0,-152.321169,-84.124547
2011.0,7.0,-64.0602258271,73.0741945734
2015.0,11.0,161.130583341,82.351353163
2016.0,1.0,168.443851,42.371113
2019.0,8.0,-40.8359,-51.7396
2019.0,6.0,-25.14529,-79.13357
2013.0,8.0,-16.3550814,46.3324977
2015.0,1.0,-162.4381,-72.3931
2010.0,5.0,-44.8281921,11.89876945
2020.0,9.0,-88.3283,-54.7929
2019.0,9.0,18.59920331,58.27373397
2018.0,12.0,-14.02168,-61.35368
2019.0,9.0,73.1861,7.3129
2014.0,4.0,-149.62077284,29.92957168
2019.0,6.0,-127.15464872,-17.61435469
2020.0,9.0,112.99885,-78.61177
2012.0,10.0,113.31453293,53.175990428
2010.0,9.0,36.138435,-64.141642
2012.0,11.0,29.19661,-35.10734
2013.0,9.0,70.1382,-54.0546
2014.0,6.0,-20.3077271301,84.8673603094
2021.0,5.0,-0.364552,72.3196687
2020.0,7.0,-133.8313036,14.5462013
2021.0,9.0,-170.117902,-86.368499
2013.0,1.0,-103.09007,21.4309
2017.0,10.0,13.1419,82.3764
2020.0,2.0,-84.045,-38.0563
2018.0,1.0,-120.909729144,-38.128938854
2016.0,6.0,146.44526175,32.70264845
2018.0,4.0,-26.5684230288,40.8614732072
2011.0,4.0,-112.233125,52.962308
2019.0,7.0,-43.32095,72.94179
2020.0,7.0,95.9603,-41.82896
2012.0,5.0,116.9527,-23.4932
2021.0,4.0,159.0827,42.07201
2019.0,4.0,46.0835192197,88.9026408438
2013.0,1.0,152.68875972,-28.91758024
2015.0,10.0,-89.504212,-43.801835
2018.0,10.0,-71.1233615,18.7207882
2011.0,12.0,106.8151,-73.9902
2015.0,6.0,163.79056807,84.94065114
2021.0,4.0,71.6072,-6.7175
2019.0,1.0,-101.98921,52.78569
2019.0,5.0,-11.37645176,-55.04815063
2014.0,9.0,135.63043,-32.11638
2017.0,8.0,124.315421143,-72.472936515
2017.0,6.0,-130.037219,37.557136
2013.0,2.0,125.8582156993,-65.2897031654
2019.0,11.0,-80.6520154,9.3437528
2020.0,6.0,33.11969169,-86.42309351
2011.0,6.0,-179.87123,23.21651
2011.0,2.0,-126.610466,45.006409
2013.0,10.0,8.7986,78.5582
2017.0,12.0,-161.09307,-77.33588
2020.0,1.0,-143.2752,-78.7929
2012.0,10.0,54.63017946,-73.99327542
2018.0,12.0,110.17112,-69.07987
2017.0,9.0,-40.6588,31.0137
2012.0,7.0,124.130739,55.321982
2012.0,1.0,121.7539196,26.2830855
2017.0,9.0,6.93383987,-82.16009399
2011.0,8.0,-142.93474,-32.00038
2010.0,6.0,-74.04792413,78.84854528
2017.0,6.0,10.222787529,-7.527651106
2021.0,7.0,25.66,-35.66293
2011.0,10.0,16.6967080181,58.7713927149
2019.0,8.0,119.287262,8.047819
2020.0,4.0,58.48852,83.72412
2013.0,12.0,-130.1247082,-51.4411565
2011.0,1.0,117.80212,-27.94339
2012.0,7.0,101.884656,-43.686488
2018.0,11.0,108.228374557,81.454644857
2020.0,8.0,65.764461129,57.203084417
2017.0,11.0,-126.668049,-34.041789
2016.0,8.0,152.686803,8.233132
2011.0,6.0,99.7629284292,-83.4018840137
2020.0,8.0,-41.8777945019,39.0538246069
2018.0,7.0,-136.78019,74.19276
2021.0,9.0,84.40616,85.50389
2010.0,3.0,-107.002938,-50.962007
2018.0,12.0,-136.5402933771,-6.3774049092
2018.0,9.0,96.3925619054,14.2739371424
2014.0,12.0,-160.127749,-1.052621
2015.0,12.0,-65.021963918,34.956949164
2016.0,2.0,-7.117754,-66.554018
2018.0,11.0,158.4947089,28.7224463
2014.0,8.0,152.5900818,16.3150637
2015.0,5.0,-114.81939633,63.12880687
2014.0,1.0,-161.985729,0.11035
2011.0,11.0,111.284275,-7.227397
2012.0,4.0,-143.7645,54.4588
2018.0,3.0,-136.37874,46.33739
2015.0,3.0,-89.4387835798,57.5854513094
2014.0,2.0,-150.363926,23.670948
2010.0,10.0,116.1619751408,-40.4882580836
2012.0,3.0,-40.2501,-61.8649
2016.0,10.0,119.6636411275,-76.3689249515
2017.0,8.0,169.32487,9.13644
2016.0,9.0,28.723092,-25.5828097
2015.0,4.0,76.891975852,65.866532797
2018.0,3.0,76.4481367355,7.0763715121
2014.0,12.0,-102.8769172,-10.6460345
2016.0,7.0,132.0652262,-76.6159716
2012.0,4.0,-170.42883902,77.34339994
2012.0,5.0,121.130119615,-67.654039838
2018.0,11.0,130.75977,2.0529715
2015.0,12.0,-164.90735939,-79.91866245
2011.0,10.0,90.46047,-30.61883
2016.0,9.0,104.5179090951,-38.708065449
2021.0,9.0,147.4956812,12.7114121
2021.0,2.0,10.413731,-29.87539
2018.0,4.0,-72.8498056,-0.4550227
2019.0,10.0,21.64425,-22.48934
2016.0,4.0,148.858636456,-57.034943162
2020.0,7.0,106.442111764,-51.233379372
2015.0,2.0,95.6532163,-23.2811059
2019.0,5.0,69.17373993,-0.17321243
2017.0,3.0,170.71304,17.60459
2018.0,8.0,111.9811179548,55.9047512894
2017.0,11.0,-149.579260623,-53.719440632
2016.0,7.0,-21.66438,-77.52596
2018.0,1.0,-52.01678678,-50.57437361
2019.0,7.0,36.4223,-69.7357
2010.0,8.0,29.78614,-49.04405
2017.0,5.0,89.789507,38.200651
2010.0,4.0,-101.8748,56.3997
2020.0,4.0,94.84376,36.70332
2011.0,11.0,-20.1197282,12.1371974
2011.0,3.0,85.1335794521,-77.9047565091
2014.0,6.0,101.33866164,57.68625886
2020.0,4.0,-14.3054287193,-32.4104956717
2019.0,10.0,-30.1267286,49.9638339
2016.0,8.0,-116.45382,47.43364
2015.0,9.0,-146.2559995719,-39.4571308625
2016.0,8.0,74.85937,86.32278
2015.0,7.0,-61.210100157,-80.1605760297
2016.0,11.0,77.471737,58.016245
2020.0,2.0,-100.04477,-69.92208
2020.0,4.0,132.645968,-68.280577
2014.0,3.0,-154.645163,1.860984
2020.0,5.0,135.7306,45.2848
2019.0,5.0,85.11819,62.32782
2019.0,5.0,109.415115,56.714256
2013.0,9.0,62.405154,71.676441
2015.0,9.0,-99.054268,14.859675
2012.0,11.0,-18.167854463,80.837832614
2016.0,10.0,-6.2241028104,-25.820890304
2021.0,4.0,-172.9397095883,-67.4121421027
2021.0,4.0,29.1996403582,74.1193343919
2012.0,1.0,-133.60323,-43.081324
2011.0,4.0,-50.27447319,13.94730129
2021.0,2.0,126.3937710791,42.0928890686
2018.0,4.0,52.2827,-32.3168
2016.0,4.0,32.1630524472,-10.8659735002
2020.0,7.0,18.2945878,-65.9875918
2011.0,11.0,146.220567,76.857061
2014.0,3.0,-56.59684645,-15.68263614
2017.0,4.0,-12.72145771,2.61279474
2020.0,4.0,173.1337313,53.2825383
2017.0,7.0,-167.54382971,87.59634748
2016.0,8.0,113.28803908,83.91956082
2017.0,9.0,175.77811886,45.81424676
2017.0,10.0,-57.706492872,-76.187909428
2016.0,5.0,-101.688645568,-5.657327678
2017.0,8.0,5.414727762,-67.089478711
2020.0,3.0,-51.1138613,65.1596388
2021.0,9.0,23.9935,-33.4635
2013.0,5.0,-110.26126706,-56.09198562
2015.0,11.0,2.821303,-54.344079
2010.0,7.0,-164.80867766,30.17917822
2010.0,7.0,179.7501,-87.661
2011.0,7.0,-70.7168746,-74.4289314
2012.0,12.0,-90.6126,-17.4848
2015.0,3.0,-129.1457,-23.6758
2011.0,4.0,54.8071725758,-45.1066887157
2020.0,5.0,-27.86232618,-86.83215992
2017.0,7.0,107.08102,44.52606
2017.0,12.0,18.12682748,64.68116847
2021.0,2.0,-118.7702204,27.5017878
2017.0,12.0,-140.56640768,-64.2770873
2013.0,4.0,-43.66507,-33.49639
2015.0,6.0,133.79463954,-58.22997974
2020.0,7.0,-52.78428386,22.79154862
2010.0,2.0,-23.148241252,60.682692725
2015.0,11.0,114.1822,19.1181
2012.0,4.0,31.89124,76.22832
2018.0,2.0,166.2536198,23.433494
2018.0,10.0,-138.302799791,-36.856534023
2010.0,10.0,72.0665,60.983
2011.0,5.0,-154.951606,42.282701
2012.0,4.0,-16.4519809118,-45.0201070013
2021.0,10.0,-121.1606,65.0611
2011.0,9.0,-70.5605,-65.9437
2018.0,4.0,-97.012956,-84.113591
2019.0,7.0,-36.2543033167,72.9375562079
2011.0,5.0,-179.3927408,-19.0432687
2021.0,5.0,61.186673485,29.438845424
2018.0,5.0,131.16413,-29.71613
2014.0,4.0,2.037914,-7.668222
2017.0,9.0,153.403275,-86.135716
2021.0,12.0,62.573761547,57.411236898
2018.0,11.0,-2.143476,-23.390754
2010.0,9.0,-48.2285527869,-30.3544833206
2013.0,11.0,168.462699,-22.16765
2010.0,11.0,24.742465938,-72.633870539
2011.0,11.0,93.461389458,22.903300376
2014.0,4.0,-34.8051508,13.9217826
2016.0,3.0,45.1006,-17.3265
2020.0,11.0,166.4035,15.8723
2020.0,1.0,-170.8871752,-49.0303039
2018.0,4.0,-104.0716,-85.5318
2014.0,12.0,-85.05182452,-51.23158403
2017.0,12.0,-37.771647282,-24.388402498
2020.0,9.0,-33.62353,64.95424
2014.0,7.0,60.56559,39.55729
2019.0,11.0,89.0372178906,-22.2858506367
2010.0,9.0,147.7297821,-61.441322292
2017.0,6.0,-99.083028103,86.1368450988
2018.0,7.0,-58.3590468,-70.17357254
2019.0,8.0,73.906317898,35.40404583
2011.0,9.0,134.6951,-12.359
2019.0,3.0,-23.6148262904,-77.0165509536
2019.0,9.0,154.196891557,17.188569909
2015.0,11.0,55.744935,28.630119
2018.0,11.0,152.0072,-62.4667
2016.0,7.0,-37.66605131,26.99111446
2018.0,8.0,114.85123479,-52.26400329
2014.0,3.0,173.539418914,-63.76781356
2014.0,3.0,-158.0229548,34.3815069
2020.0,1.0,45.477501154,-24.373149161
2021.0,12.0,-88.31294,-82.79956
2011.0,7.0,84.997109,-37.412194
2011.0,5.0,83.34636,-27.32865
2021.0,9.0,-18.7437864,-68.0141905
2016.0,5.0,39.05183,60.41117
2016.0,8.0,-122.818,-67.8198
2021.0,5.0,64.4357996594,9.3159954879
2014.0,7.0,70.27016,10.07297
2011.0,2.0,-16.50852671,62.79987527
2010.0,9.0,88.210292,-52.631879
2018.0,4.0,-32.146397,65.7041878
2013.0,2.0,137.779230321,-6.46255105
2010.0,12.0,-145.524868,51.6878492
2012.0,3.0,144.099899,31.690742
2013.0,11.0,107.6381150172,-15.3399096438
2017.0,6.0,117.628304525,-23.365866789
2015.0,4.0,106.0307,-11.9839
2018.0,1.0,89.407241722,-56.982879542
2018.0,6.0,-2.89194,60.78448
2011.0,1.0,-37.71859,38.01335
2016.0,10.0,-53.102738875,4.038361926
2011.0,1.0,-172.4469,47.1041
2010.0,2.0,-30.182385,-7.684658
2015.0,3.0,-44.6787031,56.9012102
2019.0,11.0,-154.436607232,-57.5112346952
2014.0,6.0,66.89923,38.10801
2015.0,3.0,-81.8115,85.9748
2016.0,5.0,36.5702257783,-16.3196326196
2018.0,8.0,107.8979087233,-11.5315122332
2020.0,3.0,96.2121,-78.0349
2017.0,5.0,-9.336299,-51.745888
2014.0,3.0,20.996796815,-82.644447752
2018.0,12.0,150.38664,73.96881
2011.0,10.0,-165.959959,32.898303
2016.0,10.0,-102.8004979793,15.2053580391
2014.0,11.0,179.5049261,72.2302458
2011.0,11.0,-151.2749919,-53.9737315
2021.0,11.0,-32.3274816,-59.2218439
2013.0,7.0,135.49015,-43.20449
2014.0,6.0,3.6366878645,78.0213754463
2012.0,10.0,69.0677395,-29.3376332
2010.0,3.0,95.5308588,73.8399903
2014.0,3.0,-139.0537033,-68.5547015
2013.0,10.0,87.891477998,-10.128745579
2016.0,6.0,-126.66209921,54.91622591
2014.0,1.0,-42.30969465,-18.76365539
2014.0,3.0,86.122305,20.070865
